chunk_id,edition_id,work_id,deep_id,title,author,year,genre_deep,play_type_deep,tcp,n_nodes_in_chunk,len_B_words
973_00049,973,457,5124.003,The Devil Is an Ass,"Jonson, Ben",1631,comedy,Adult Professional;Professional,A72473,67,500
973_00050,973,457,5124.003,The Devil Is an Ass,"Jonson, Ben",1631,comedy,Adult Professional;Professional,A72473,64,529
973_00051,973,457,5124.003,The Devil Is an Ass,"Jonson, Ben",1631,comedy,Adult Professional;Professional,A72473,88,511
973_00052,973,457,5124.003,The Devil Is an Ass,"Jonson, Ben",1631,comedy,Adult Professional;Professional,A72473,90,517
973_00053,973,457,5124.003,The Devil Is an Ass,"Jonson, Ben",1631,comedy,Adult Professional;Professional,A72473,66,514
975_00000,975,458,787,"The Courageous Turk, or Amurath the First","Goffe, Thomas",1632,tragedy,University/Inns of Court;Nonprofessional,A01836,60,452
975_00001,975,458,787,"The Courageous Turk, or Amurath the First","Goffe, Thomas",1632,tragedy,University/Inns of Court;Nonprofessional,A01836,59,455
975_00002,975,458,787,"The Courageous Turk, or Amurath the First","Goffe, Thomas",1632,tragedy,University/Inns of Court;Nonprofessional,A01836,60,477
975_00003,975,458,787,"The Courageous Turk, or Amurath the First","Goffe, Thomas",1632,tragedy,University/Inns of Court;Nonprofessional,A01836,66,472
975_00004,975,458,787,"The Courageous Turk, or Amurath the First","Goffe, Thomas",1632,tragedy,University/Inns of Court;Nonprofessional,A01836,71,533
975_00005,975,458,787,"The Courageous Turk, or Amurath the First","Goffe, Thomas",1632,tragedy,University/Inns of Court;Nonprofessional,A01836,63,514
975_00006,975,458,787,"The Courageous Turk, or Amurath the First","Goffe, Thomas",1632,tragedy,University/Inns of Court;Nonprofessional,A01836,62,475
975_00007,975,458,787,"The Courageous Turk, or Amurath the First","Goffe, Thomas",1632,tragedy,University/Inns of Court;Nonprofessional,A01836,58,439
975_00008,975,458,787,"The Courageous Turk, or Amurath the First","Goffe, Thomas",1632,tragedy,University/Inns of Court;Nonprofessional,A01836,65,500
975_00009,975,458,787,"The Courageous Turk, or Amurath the First","Goffe, Thomas",1632,tragedy,University/Inns of Court;Nonprofessional,A01836,68,502
975_00010,975,458,787,"The Courageous Turk, or Amurath the First","Goffe, Thomas",1632,tragedy,University/Inns of Court;Nonprofessional,A01836,62,452
975_00011,975,458,787,"The Courageous Turk, or Amurath the First","Goffe, Thomas",1632,tragedy,University/Inns of Court;Nonprofessional,A01836,70,543
975_00012,975,458,787,"The Courageous Turk, or Amurath the First","Goffe, Thomas",1632,tragedy,University/Inns of Court;Nonprofessional,A01836,64,501
975_00013,975,458,787,"The Courageous Turk, or Amurath the First","Goffe, Thomas",1632,tragedy,University/Inns of Court;Nonprofessional,A01836,59,448
975_00014,975,458,787,"The Courageous Turk, or Amurath the First","Goffe, Thomas",1632,tragedy,University/Inns of Court;Nonprofessional,A01836,65,488
975_00015,975,458,787,"The Courageous Turk, or Amurath the First","Goffe, Thomas",1632,tragedy,University/Inns of Court;Nonprofessional,A01836,64,503
975_00016,975,458,787,"The Courageous Turk, or Amurath the First","Goffe, Thomas",1632,tragedy,University/Inns of Court;Nonprofessional,A01836,63,460
975_00017,975,458,787,"The Courageous Turk, or Amurath the First","Goffe, Thomas",1632,tragedy,University/Inns of Court;Nonprofessional,A01836,67,482
975_00018,975,458,787,"The Courageous Turk, or Amurath the First","Goffe, Thomas",1632,tragedy,University/Inns of Court;Nonprofessional,A01836,61,468
975_00019,975,458,787,"The Courageous Turk, or Amurath the First","Goffe, Thomas",1632,tragedy,University/Inns of Court;Nonprofessional,A01836,61,461
975_00020,975,458,787,"The Courageous Turk, or Amurath the First","Goffe, Thomas",1632,tragedy,University/Inns of Court;Nonprofessional,A01836,60,467
975_00021,975,458,787,"The Courageous Turk, or Amurath the First","Goffe, Thomas",1632,tragedy,University/Inns of Court;Nonprofessional,A01836,61,498
975_00022,975,458,787,"The Courageous Turk, or Amurath the First","Goffe, Thomas",1632,tragedy,University/Inns of Court;Nonprofessional,A01836,63,497
975_00023,975,458,787,"The Courageous Turk, or Amurath the First","Goffe, Thomas",1632,tragedy,University/Inns of Court;Nonprofessional,A01836,73,547
975_00024,975,458,787,"The Courageous Turk, or Amurath the First","Goffe, Thomas",1632,tragedy,University/Inns of Court;Nonprofessional,A01836,70,516
975_00025,975,458,787,"The Courageous Turk, or Amurath the First","Goffe, Thomas",1632,tragedy,University/Inns of Court;Nonprofessional,A01836,62,475
975_00026,975,458,787,"The Courageous Turk, or Amurath the First","Goffe, Thomas",1632,tragedy,University/Inns of Court;Nonprofessional,A01836,60,453
975_00027,975,458,787,"The Courageous Turk, or Amurath the First","Goffe, Thomas",1632,tragedy,University/Inns of Court;Nonprofessional,A01836,59,472
975_00028,975,458,787,"The Courageous Turk, or Amurath the First","Goffe, Thomas",1632,tragedy,University/Inns of Court;Nonprofessional,A01836,62,486
975_00029,975,458,787,"The Courageous Turk, or Amurath the First","Goffe, Thomas",1632,tragedy,University/Inns of Court;Nonprofessional,A01836,58,447
977_00000,977,459,788,The Emperor of the East,"Massinger, Philip",1632,tragicomedy,Adult Professional;Professional,A07238,63,491
977_00001,977,459,788,The Emperor of the East,"Massinger, Philip",1632,tragicomedy,Adult Professional;Professional,A07238,78,543
977_00002,977,459,788,The Emperor of the East,"Massinger, Philip",1632,tragicomedy,Adult Professional;Professional,A07238,76,522
977_00003,977,459,788,The Emperor of the East,"Massinger, Philip",1632,tragicomedy,Adult Professional;Professional,A07238,82,510
977_00004,977,459,788,The Emperor of the East,"Massinger, Philip",1632,tragicomedy,Adult Professional;Professional,A07238,81,500
977_00005,977,459,788,The Emperor of the East,"Massinger, Philip",1632,tragicomedy,Adult Professional;Professional,A07238,72,506
977_00006,977,459,788,The Emperor of the East,"Massinger, Philip",1632,tragicomedy,Adult Professional;Professional,A07238,69,507
977_00007,977,459,788,The Emperor of the East,"Massinger, Philip",1632,tragicomedy,Adult Professional;Professional,A07238,69,489
977_00008,977,459,788,The Emperor of the East,"Massinger, Philip",1632,tragicomedy,Adult Professional;Professional,A07238,81,490
977_00009,977,459,788,The Emperor of the East,"Massinger, Philip",1632,tragicomedy,Adult Professional;Professional,A07238,76,493
977_00010,977,459,788,The Emperor of the East,"Massinger, Philip",1632,tragicomedy,Adult Professional;Professional,A07238,71,489
977_00011,977,459,788,The Emperor of the East,"Massinger, Philip",1632,tragicomedy,Adult Professional;Professional,A07238,80,475
977_00012,977,459,788,The Emperor of the East,"Massinger, Philip",1632,tragicomedy,Adult Professional;Professional,A07238,70,486
977_00013,977,459,788,The Emperor of the East,"Massinger, Philip",1632,tragicomedy,Adult Professional;Professional,A07238,75,489
977_00014,977,459,788,The Emperor of the East,"Massinger, Philip",1632,tragicomedy,Adult Professional;Professional,A07238,78,513
977_00015,977,459,788,The Emperor of the East,"Massinger, Philip",1632,tragicomedy,Adult Professional;Professional,A07238,81,484
977_00016,977,459,788,The Emperor of the East,"Massinger, Philip",1632,tragicomedy,Adult Professional;Professional,A07238,79,535
977_00017,977,459,788,The Emperor of the East,"Massinger, Philip",1632,tragicomedy,Adult Professional;Professional,A07238,68,515
977_00018,977,459,788,The Emperor of the East,"Massinger, Philip",1632,tragicomedy,Adult Professional;Professional,A07238,86,517
977_00019,977,459,788,The Emperor of the East,"Massinger, Philip",1632,tragicomedy,Adult Professional;Professional,A07238,90,523
977_00020,977,459,788,The Emperor of the East,"Massinger, Philip",1632,tragicomedy,Adult Professional;Professional,A07238,79,530
977_00021,977,459,788,The Emperor of the East,"Massinger, Philip",1632,tragicomedy,Adult Professional;Professional,A07238,64,455
977_00022,977,459,788,The Emperor of the East,"Massinger, Philip",1632,tragicomedy,Adult Professional;Professional,A07238,83,498
977_00023,977,459,788,The Emperor of the East,"Massinger, Philip",1632,tragicomedy,Adult Professional;Professional,A07238,75,491
977_00024,977,459,788,The Emperor of the East,"Massinger, Philip",1632,tragicomedy,Adult Professional;Professional,A07238,68,514
977_00025,977,459,788,The Emperor of the East,"Massinger, Philip",1632,tragicomedy,Adult Professional;Professional,A07238,75,492
977_00026,977,459,788,The Emperor of the East,"Massinger, Philip",1632,tragicomedy,Adult Professional;Professional,A07238,29,491
977_00027,977,459,788,The Emperor of the East,"Massinger, Philip",1632,tragicomedy,Adult Professional;Professional,A07238,71,492
977_00028,977,459,788,The Emperor of the East,"Massinger, Philip",1632,tragicomedy,Adult Professional;Professional,A07238,76,497
977_00029,977,459,788,The Emperor of the East,"Massinger, Philip",1632,tragicomedy,Adult Professional;Professional,A07238,79,516
977_00030,977,459,788,The Emperor of the East,"Massinger, Philip",1632,tragicomedy,Adult Professional;Professional,A07238,76,532
977_00031,977,459,788,The Emperor of the East,"Massinger, Philip",1632,tragicomedy,Adult Professional;Professional,A07238,73,512
977_00032,977,459,788,The Emperor of the East,"Massinger, Philip",1632,tragicomedy,Adult Professional;Professional,A07238,73,492
977_00033,977,459,788,The Emperor of the East,"Massinger, Philip",1632,tragicomedy,Adult Professional;Professional,A07238,73,507
977_00034,977,459,788,The Emperor of the East,"Massinger, Philip",1632,tragicomedy,Adult Professional;Professional,A07238,71,496
977_00035,977,459,788,The Emperor of the East,"Massinger, Philip",1632,tragicomedy,Adult Professional;Professional,A07238,68,463
977_00036,977,459,788,The Emperor of the East,"Massinger, Philip",1632,tragicomedy,Adult Professional;Professional,A07238,75,519
977_00037,977,459,788,The Emperor of the East,"Massinger, Philip",1632,tragicomedy,Adult Professional;Professional,A07238,78,538
977_00038,977,459,788,The Emperor of the East,"Massinger, Philip",1632,tragicomedy,Adult Professional;Professional,A07238,72,482
978_00000,978,460,789,"A New Wonder, A Woman Never Vexed","Heywood, ThomasRowley, William",1632,comedy,Adult Professional;Professional,A11153,59,441
978_00001,978,460,789,"A New Wonder, A Woman Never Vexed","Heywood, ThomasRowley, William",1632,comedy,Adult Professional;Professional,A11153,60,494
978_00002,978,460,789,"A New Wonder, A Woman Never Vexed","Heywood, ThomasRowley, William",1632,comedy,Adult Professional;Professional,A11153,64,500
978_00003,978,460,789,"A New Wonder, A Woman Never Vexed","Heywood, ThomasRowley, William",1632,comedy,Adult Professional;Professional,A11153,57,475
978_00004,978,460,789,"A New Wonder, A Woman Never Vexed","Heywood, ThomasRowley, William",1632,comedy,Adult Professional;Professional,A11153,60,498
978_00005,978,460,789,"A New Wonder, A Woman Never Vexed","Heywood, ThomasRowley, William",1632,comedy,Adult Professional;Professional,A11153,65,510
978_00006,978,460,789,"A New Wonder, A Woman Never Vexed","Heywood, ThomasRowley, William",1632,comedy,Adult Professional;Professional,A11153,61,486
978_00007,978,460,789,"A New Wonder, A Woman Never Vexed","Heywood, ThomasRowley, William",1632,comedy,Adult Professional;Professional,A11153,64,490
978_00008,978,460,789,"A New Wonder, A Woman Never Vexed","Heywood, ThomasRowley, William",1632,comedy,Adult Professional;Professional,A11153,62,495
978_00009,978,460,789,"A New Wonder, A Woman Never Vexed","Heywood, ThomasRowley, William",1632,comedy,Adult Professional;Professional,A11153,64,484
978_00010,978,460,789,"A New Wonder, A Woman Never Vexed","Heywood, ThomasRowley, William",1632,comedy,Adult Professional;Professional,A11153,60,479
978_00011,978,460,789,"A New Wonder, A Woman Never Vexed","Heywood, ThomasRowley, William",1632,comedy,Adult Professional;Professional,A11153,59,478
978_00012,978,460,789,"A New Wonder, A Woman Never Vexed","Heywood, ThomasRowley, William",1632,comedy,Adult Professional;Professional,A11153,58,484
978_00013,978,460,789,"A New Wonder, A Woman Never Vexed","Heywood, ThomasRowley, William",1632,comedy,Adult Professional;Professional,A11153,56,483
978_00014,978,460,789,"A New Wonder, A Woman Never Vexed","Heywood, ThomasRowley, William",1632,comedy,Adult Professional;Professional,A11153,59,481
978_00015,978,460,789,"A New Wonder, A Woman Never Vexed","Heywood, ThomasRowley, William",1632,comedy,Adult Professional;Professional,A11153,58,480
978_00016,978,460,789,"A New Wonder, A Woman Never Vexed","Heywood, ThomasRowley, William",1632,comedy,Adult Professional;Professional,A11153,58,485
978_00017,978,460,789,"A New Wonder, A Woman Never Vexed","Heywood, ThomasRowley, William",1632,comedy,Adult Professional;Professional,A11153,62,490
978_00018,978,460,789,"A New Wonder, A Woman Never Vexed","Heywood, ThomasRowley, William",1632,comedy,Adult Professional;Professional,A11153,63,489
978_00019,978,460,789,"A New Wonder, A Woman Never Vexed","Heywood, ThomasRowley, William",1632,comedy,Adult Professional;Professional,A11153,62,482
978_00020,978,460,789,"A New Wonder, A Woman Never Vexed","Heywood, ThomasRowley, William",1632,comedy,Adult Professional;Professional,A11153,63,491
978_00021,978,460,789,"A New Wonder, A Woman Never Vexed","Heywood, ThomasRowley, William",1632,comedy,Adult Professional;Professional,A11153,64,498
978_00022,978,460,789,"A New Wonder, A Woman Never Vexed","Heywood, ThomasRowley, William",1632,comedy,Adult Professional;Professional,A11153,60,499
978_00023,978,460,789,"A New Wonder, A Woman Never Vexed","Heywood, ThomasRowley, William",1632,comedy,Adult Professional;Professional,A11153,60,482
978_00024,978,460,789,"A New Wonder, A Woman Never Vexed","Heywood, ThomasRowley, William",1632,comedy,Adult Professional;Professional,A11153,61,490
978_00025,978,460,789,"A New Wonder, A Woman Never Vexed","Heywood, ThomasRowley, William",1632,comedy,Adult Professional;Professional,A11153,63,487
978_00026,978,460,789,"A New Wonder, A Woman Never Vexed","Heywood, ThomasRowley, William",1632,comedy,Adult Professional;Professional,A11153,64,487
978_00027,978,460,789,"A New Wonder, A Woman Never Vexed","Heywood, ThomasRowley, William",1632,comedy,Adult Professional;Professional,A11153,61,487
978_00028,978,460,789,"A New Wonder, A Woman Never Vexed","Heywood, ThomasRowley, William",1632,comedy,Adult Professional;Professional,A11153,63,508
978_00029,978,460,789,"A New Wonder, A Woman Never Vexed","Heywood, ThomasRowley, William",1632,comedy,Adult Professional;Professional,A11153,66,490
978_00030,978,460,789,"A New Wonder, A Woman Never Vexed","Heywood, ThomasRowley, William",1632,comedy,Adult Professional;Professional,A11153,64,488
978_00031,978,460,789,"A New Wonder, A Woman Never Vexed","Heywood, ThomasRowley, William",1632,comedy,Adult Professional;Professional,A11153,60,479
978_00032,978,460,789,"A New Wonder, A Woman Never Vexed","Heywood, ThomasRowley, William",1632,comedy,Adult Professional;Professional,A11153,63,496
978_00033,978,460,789,"A New Wonder, A Woman Never Vexed","Heywood, ThomasRowley, William",1632,comedy,Adult Professional;Professional,A11153,63,500
978_00034,978,460,789,"A New Wonder, A Woman Never Vexed","Heywood, ThomasRowley, William",1632,comedy,Adult Professional;Professional,A11153,64,502
978_00035,978,460,789,"A New Wonder, A Woman Never Vexed","Heywood, ThomasRowley, William",1632,comedy,Adult Professional;Professional,A11153,69,497
978_00036,978,460,789,"A New Wonder, A Woman Never Vexed","Heywood, ThomasRowley, William",1632,comedy,Adult Professional;Professional,A11153,65,491
978_00037,978,460,789,"A New Wonder, A Woman Never Vexed","Heywood, ThomasRowley, William",1632,comedy,Adult Professional;Professional,A11153,66,509
978_00038,978,460,789,"A New Wonder, A Woman Never Vexed","Heywood, ThomasRowley, William",1632,comedy,Adult Professional;Professional,A11153,62,465
978_00039,978,460,789,"A New Wonder, A Woman Never Vexed","Heywood, ThomasRowley, William",1632,comedy,Adult Professional;Professional,A11153,64,512
978_00040,978,460,789,"A New Wonder, A Woman Never Vexed","Heywood, ThomasRowley, William",1632,comedy,Adult Professional;Professional,A11153,68,507
978_00041,978,460,789,"A New Wonder, A Woman Never Vexed","Heywood, ThomasRowley, William",1632,comedy,Adult Professional;Professional,A11153,61,469
978_00042,978,460,789,"A New Wonder, A Woman Never Vexed","Heywood, ThomasRowley, William",1632,comedy,Adult Professional;Professional,A11153,59,496
978_00043,978,460,789,"A New Wonder, A Woman Never Vexed","Heywood, ThomasRowley, William",1632,comedy,Adult Professional;Professional,A11153,60,492
978_00044,978,460,789,"A New Wonder, A Woman Never Vexed","Heywood, ThomasRowley, William",1632,comedy,Adult Professional;Professional,A11153,58,498
979_00000,979,461,791,Holland's Leaguer,"Marmion, Shackerley",1632,comedy,Adult Professional;Professional,A07025,61,473
979_00001,979,461,791,Holland's Leaguer,"Marmion, Shackerley",1632,comedy,Adult Professional;Professional,A07025,74,508
979_00002,979,461,791,Holland's Leaguer,"Marmion, Shackerley",1632,comedy,Adult Professional;Professional,A07025,67,482
